time,open,high,low,close,tick_volume,spread,real_volume
2019-12-31 16:00:00,1.27516,1.27778,1.2737,1.27724,3917,18,0
2019-12-31 17:00:00,1.27724,1.28385,1.27721,1.28244,5151,19,0
2019-12-31 18:00:00,1.28244,1.28532,1.28054,1.28397,5251,19,0
2019-12-31 19:00:00,1.28397,1.28429,1.28163,1.2817,2260,19,0
2019-12-31 20:00:00,1.28167,1.28255,1.28137,1.2815400000000001,1167,17,0
2019-12-31 21:00:00,1.28145,1.28152,1.28021,1.28077,1388,36,0
2019-12-31 22:00:00,1.28075,1.2818,1.28037,1.2816,1566,34,0
2020-01-02 06:00:00,1.27964,1.28104,1.27901,1.2808,1317,12,0
2020-01-02 07:00:00,1.2808,1.28201,1.28049,1.2818,1458,13,0
2020-01-02 08:00:00,1.28185,1.28305,1.28141,1.2825,1523,10,0
2020-01-02 09:00:00,1.28247,1.28372,1.28172,1.2822,2673,13,0
2020-01-02 10:00:00,1.2822,1.28257,1.28086,1.28088,3955,18,0
2020-01-02 11:00:00,1.28086,1.28159,1.27977,1.28105,2900,13,0
2020-01-02 12:00:00,1.28105,1.28145,1.28002,1.28122,2852,24,0
2020-01-02 13:00:00,1.28122,1.28164,1.27983,1.28147,3436,22,0
2020-01-02 14:00:00,1.28147,1.28293,1.2805,1.2814,3066,22,0
2020-01-02 15:00:00,1.28139,1.28139,1.2779,1.27839,3656,19,0
2020-01-02 16:00:00,1.27836,1.2786,1.27559,1.27684,4382,19,0
2020-01-02 17:00:00,1.27684,1.27914,1.27651,1.27811,5544,24,0
2020-01-02 18:00:00,1.27812,1.2784,1.27477,1.2760099999999999,4938,19,0
2020-01-02 19:00:00,1.2760099999999999,1.2777,1.27568,1.2775699999999999,3940,13,0
2020-01-02 20:00:00,1.2775699999999999,1.27787,1.27685,1.27742,3411,30,0
2020-01-02 21:00:00,1.27742,1.27779,1.27633,1.27637,2518,10,0
2020-01-02 22:00:00,1.27637,1.27698,1.27563,1.27616,2174,13,0
2020-01-02 23:00:00,1.27613,1.27647,1.27531,1.27539,1747,13,0
2020-01-03 00:00:00,1.27538,1.27679,1.2753,1.27593,967,97,0
2020-01-03 01:00:00,1.27597,1.27714,1.27507,1.27698,997,13,0
2020-01-03 02:00:00,1.27698,1.27775,1.2763499999999999,1.27734,1069,12,0
2020-01-03 03:00:00,1.27737,1.27787,1.27414,1.27444,1582,13,0
2020-01-03 04:00:00,1.27444,1.27472,1.2717399999999999,1.2723900000000001,2149,16,0
2020-01-03 05:00:00,1.27237,1.2738,1.27228,1.27365,1818,12,0
2020-01-03 06:00:00,1.27365,1.27426,1.27305,1.2732,1223,12,0
2020-01-03 07:00:00,1.2732,1.27433,1.27241,1.27358,1532,13,0
2020-01-03 08:00:00,1.27359,1.27374,1.27199,1.2736399999999999,1489,12,0
2020-01-03 09:00:00,1.2736399999999999,1.2736399999999999,1.2698800000000001,1.27092,4643,21,0
2020-01-03 10:00:00,1.27093,1.27534,1.27029,1.27308,4939,20,0
2020-01-03 11:00:00,1.27308,1.27335,1.27127,1.272,5214,18,0
2020-01-03 12:00:00,1.272,1.2747,1.27197,1.27305,4478,27,0
2020-01-03 13:00:00,1.27305,1.27316,1.27077,1.27122,3852,20,0
2020-01-03 14:00:00,1.27123,1.2723900000000001,1.27046,1.2720799999999999,3527,26,0
2020-01-03 15:00:00,1.2720799999999999,1.27492,1.27177,1.27186,3652,14,0
2020-01-03 16:00:00,1.27185,1.27316,1.27077,1.27116,4295,19,0
2020-01-03 17:00:00,1.27116,1.27221,1.26829,1.2687,5523,18,0
2020-01-03 18:00:00,1.2687,1.27156,1.26838,1.27,3696,24,0
2020-01-03 19:00:00,1.26999,1.27073,1.26925,1.27043,2833,20,0
2020-01-03 20:00:00,1.27043,1.2718099999999999,1.26923,1.27159,4503,12,0
2020-01-03 21:00:00,1.27159,1.27184,1.27054,1.27054,4191,35,0
2020-01-03 22:00:00,1.27054,1.27127,1.2705199999999999,1.27077,2323,12,0
2020-01-03 23:00:00,1.27073,1.27148,1.27037,1.2711999999999999,1165,12,0
2020-01-06 00:00:00,1.26887,1.27097,1.2677100000000001,1.26858,1109,31,0
2020-01-06 01:00:00,1.26858,1.27098,1.26807,1.27034,2180,17,0
2020-01-06 02:00:00,1.27034,1.27091,1.27008,1.27054,1782,18,0
2020-01-06 03:00:00,1.27055,1.27066,1.26967,1.27004,1723,14,0
2020-01-06 04:00:00,1.27005,1.27085,1.26994,1.27066,973,14,0
