time,open,high,low,close,tick_volume,spread,real_volume
2019-12-31 16:00:00,1.59977,1.6001699999999999,1.5976599999999999,1.59806,4100,11,0
2019-12-31 17:00:00,1.59806,1.59883,1.59654,1.5969600000000002,6238,12,0
2019-12-31 18:00:00,1.5969600000000002,1.5976,1.59642,1.59695,4055,12,0
2019-12-31 19:00:00,1.59695,1.59859,1.59625,1.5984699999999998,2295,13,0
2019-12-31 20:00:00,1.59846,1.59965,1.59794,1.59958,1347,12,0
2019-12-31 21:00:00,1.59958,1.59958,1.59792,1.5983800000000001,1330,20,0
2019-12-31 22:00:00,1.5983800000000001,1.59874,1.59814,1.59855,888,20,0
2020-01-02 06:00:00,1.60039,1.60083,1.59938,1.59952,768,11,0
2020-01-02 07:00:00,1.59952,1.60137,1.5992199999999999,1.60015,1697,11,0
2020-01-02 08:00:00,1.60015,1.60171,1.59986,1.60095,2166,13,0
2020-01-02 09:00:00,1.60099,1.60164,1.60054,1.6011199999999999,2006,11,0
2020-01-02 10:00:00,1.6011199999999999,1.6015899999999998,1.60011,1.60023,3409,13,0
2020-01-02 11:00:00,1.6002,1.60129,1.60015,1.60086,2876,11,0
2020-01-02 12:00:00,1.60086,1.60187,1.59997,1.6003500000000002,1959,11,0
2020-01-02 13:00:00,1.6003500000000002,1.6021999999999998,1.6001400000000001,1.60119,2885,12,0
2020-01-02 14:00:00,1.60118,1.6017700000000001,1.60045,1.60073,2386,13,0
2020-01-02 15:00:00,1.60072,1.60106,1.59914,1.60018,3374,12,0
2020-01-02 16:00:00,1.60016,1.60016,1.5973899999999999,1.5980400000000001,4159,12,0
2020-01-02 17:00:00,1.59805,1.59955,1.5974300000000001,1.59941,4917,12,0
2020-01-02 18:00:00,1.59941,1.60131,1.59921,1.59931,3231,12,0
2020-01-02 19:00:00,1.59931,1.60018,1.59896,1.59927,2992,12,0
2020-01-02 20:00:00,1.59927,1.5997599999999998,1.59887,1.5996000000000001,2376,15,0
2020-01-02 21:00:00,1.5996000000000001,1.6000299999999998,1.59887,1.59921,1781,13,0
2020-01-02 22:00:00,1.59921,1.59948,1.5983399999999999,1.5985800000000001,1696,13,0
2020-01-02 23:00:00,1.59857,1.59891,1.59731,1.59731,1487,17,0
2020-01-03 00:00:00,1.59731,1.59985,1.59626,1.59928,588,23,0
2020-01-03 01:00:00,1.59931,1.60022,1.59907,1.59951,1525,12,0
2020-01-03 02:00:00,1.59951,1.60093,1.59941,1.60016,3870,13,0
2020-01-03 03:00:00,1.60019,1.6025399999999999,1.5997,1.60216,3807,12,0
2020-01-03 04:00:00,1.60217,1.6040999999999999,1.60141,1.6033,4184,12,0
2020-01-03 05:00:00,1.6033,1.60438,1.60282,1.6032,2476,13,0
2020-01-03 06:00:00,1.6031900000000001,1.60364,1.60252,1.60362,1565,16,0
2020-01-03 07:00:00,1.60362,1.60466,1.6031900000000001,1.6042,2888,14,0
2020-01-03 08:00:00,1.6042,1.60486,1.60355,1.60419,2047,14,0
2020-01-03 09:00:00,1.60418,1.6046,1.60298,1.6037,4055,13,0
2020-01-03 10:00:00,1.6036700000000002,1.6051199999999999,1.60296,1.60419,4580,11,0
2020-01-03 11:00:00,1.60418,1.60619,1.6039400000000001,1.60581,3689,11,0
2020-01-03 12:00:00,1.60582,1.60588,1.6042,1.60527,4674,12,0
2020-01-03 13:00:00,1.60528,1.6055000000000001,1.6042,1.60541,3913,12,0
2020-01-03 14:00:00,1.60541,1.60582,1.6027200000000001,1.6033,2799,12,0
2020-01-03 15:00:00,1.6033,1.6040299999999998,1.60259,1.60359,3264,12,0
2020-01-03 16:00:00,1.60358,1.60533,1.60264,1.60447,3789,13,0
2020-01-03 17:00:00,1.60433,1.60594,1.60298,1.6049,5229,13,0
2020-01-03 18:00:00,1.6049,1.60567,1.60433,1.6047099999999999,3688,13,0
2020-01-03 19:00:00,1.6047099999999999,1.60497,1.60391,1.60439,2766,15,0
2020-01-03 20:00:00,1.60439,1.6059999999999999,1.60398,1.60398,2458,12,0
2020-01-03 21:00:00,1.60398,1.6055199999999998,1.60393,1.60474,2280,14,0
2020-01-03 22:00:00,1.60474,1.60519,1.6046200000000002,1.6050200000000001,1952,15,0
2020-01-03 23:00:00,1.6050200000000001,1.60617,1.6045500000000001,1.60615,1089,16,0
2020-01-06 00:00:00,1.60799,1.60884,1.60671,1.6085099999999999,818,31,0
2020-01-06 01:00:00,1.6085099999999999,1.60988,1.60707,1.60716,3688,13,0
2020-01-06 02:00:00,1.60717,1.60724,1.60486,1.60555,3707,13,0
2020-01-06 03:00:00,1.60554,1.60914,1.60535,1.60829,3318,15,0
2020-01-06 04:00:00,1.6082999999999998,1.60843,1.6069499999999999,1.60725,2311,13,0
2020-01-06 05:00:00,1.60725,1.609,1.60703,1.60834,2302,11,0
2020-01-06 06:00:00,1.60834,1.60873,1.60714,1.6074899999999999,2680,14,0
2020-01-06 07:00:00,1.6074899999999999,1.60908,1.6073499999999998,1.60897,2194,15,0
2020-01-06 08:00:00,1.60901,1.60942,1.60808,1.60815,3237,13,0
2020-01-06 09:00:00,1.6081400000000001,1.60835,1.60667,1.6073499999999998,3399,13,0
2020-01-06 10:00:00,1.6073499999999998,1.60951,1.60622,1.60935,3793,11,0
2020-01-06 11:00:00,1.60933,1.60946,1.60813,1.6092300000000002,2996,12,0
2020-01-06 12:00:00,1.6092300000000002,1.61032,1.60868,1.61017,2061,11,0
2020-01-06 13:00:00,1.61017,1.6126800000000001,1.61017,1.61247,2183,11,0
2020-01-06 14:00:00,1.61247,1.61254,1.61007,1.6113,1798,14,0
2020-01-06 15:00:00,1.6113300000000002,1.61281,1.6112600000000001,1.61238,2358,11,0
2020-01-06 16:00:00,1.61238,1.61507,1.61202,1.61416,3091,11,0
2020-01-06 17:00:00,1.61416,1.6148099999999999,1.61215,1.61374,3771,11,0
2020-01-06 18:00:00,1.61367,1.6143399999999999,1.61263,1.6139999999999999,2729,14,0
