time,open,high,low,close,tick_volume,spread,real_volume
2019-12-31 16:00:00,3215.4,3224.9,3211.2,3222.2,1926,40,0
2019-12-31 17:00:00,3222.2,3223.3,3214.0,3214.0,1799,40,0
2019-12-31 18:00:00,3214.0,3218.5,3212.8,3216.0,1183,40,0
2019-12-31 19:00:00,3216.0,3217.5,3214.0,3216.5,729,40,0
2019-12-31 20:00:00,3216.5,3219.0,3216.3,3218.8,494,40,0
2020-01-02 08:00:00,3238.4,3238.7,3237.7,3238.4,200,60,0
2020-01-02 09:00:00,3238.4,3241.8,3238.4,3241.2,384,60,0
2020-01-02 10:00:00,3241.2,3246.2,3240.7,3245.7,1043,60,0
2020-01-02 11:00:00,3245.7,3247.9,3245.4,3247.4,613,60,0
2020-01-02 12:00:00,3247.4,3249.2,3247.2,3248.4,320,60,0
2020-01-02 13:00:00,3248.4,3248.7,3245.7,3245.7,289,60,0
2020-01-02 14:00:00,3245.7,3247.7,3245.7,3247.7,196,60,0
2020-01-02 15:00:00,3247.7,3249.9,3247.7,3249.4,258,60,0
2020-01-02 16:00:00,3249.4,3249.7,3243.5,3247.8,1794,40,0
2020-01-02 17:00:00,3247.9,3248.7,3235.7,3241.9,2210,40,0
2020-01-02 18:00:00,3241.9,3242.7,3234.7,3239.9,1095,40,0
2020-01-02 19:00:00,3239.9,3243.7,3238.7,3242.9,686,40,0
2020-01-02 20:00:00,3242.9,3242.9,3238.9,3240.9,549,40,0
2020-01-02 21:00:00,3240.9,3247.9,3240.7,3247.2,508,40,0
2020-01-02 22:00:00,3247.2,3257.5,3246.9,3257.4,933,40,0
2020-01-02 23:00:00,3257.6,3260.3,3256.3,3260.3,337,60,0
2020-01-03 01:00:00,3260.4,3262.2,3259.7,3259.9,270,60,0
2020-01-03 02:00:00,3259.8,3261.4,3259.4,3260.2,307,60,0
2020-01-03 03:00:00,3260.2,3261.4,3250.9,3251.9,674,60,0
2020-01-03 04:00:00,3251.9,3253.2,3233.9,3237.4,2218,60,0
2020-01-03 05:00:00,3237.4,3239.2,3229.9,3233.7,969,60,0
2020-01-03 06:00:00,3233.8,3238.9,3232.4,3235.7,697,60,0
2020-01-03 07:00:00,3235.7,3236.9,3229.4,3231.9,946,60,0
2020-01-03 08:00:00,3231.9,3233.3,3229.9,3232.9,623,60,0
2020-01-03 09:00:00,3232.7,3233.7,3225.2,3225.6,1251,60,0
2020-01-03 10:00:00,3225.6,3229.7,3221.2,3226.0,1650,60,0
2020-01-03 11:00:00,3225.9,3226.4,3219.4,3222.2,1132,60,0
2020-01-03 12:00:00,3222.2,3224.7,3205.7,3210.2,1157,60,0
