time,open,high,low,close,volume
2020-01-02 07:00:00,9640.5,9650.5,9630.0,9632.0,368
2020-01-02 08:00:00,9634.5,9655.5,9611.0,9649.5,1106
2020-01-02 09:00:00,9649.0,9686.0,9648.5,9684.5,639
2020-01-02 10:00:00,9686.0,9698.5,9685.0,9685.5,434
2020-01-02 11:00:00,9686.0,9687.5,9657.0,9668.0,398
2020-01-02 12:00:00,9668.5,9699.5,9668.5,9694.0,322
2020-01-02 13:00:00,9695.0,9698.0,9687.5,9690.0,321
2020-01-02 14:00:00,9691.0,9702.5,9686.5,9691.5,484
2020-01-02 15:00:00,9691.0,9699.0,9678.5,9693.0,567
2020-01-02 16:00:00,9692.5,9705.5,9680.5,9705.5,571
2020-01-02 17:00:00,9704.5,9706.0,9700.0,9701.0,192
2020-01-02 18:00:00,9701.0,9702.5,9697.0,9701.5,139
2020-01-03 07:00:00,9645.5,9661.5,9637.0,9637.0,457
2020-01-03 08:00:00,9627.0,9644.5,9599.0,9602.5,1113
2020-01-03 09:00:00,9603.5,9612.5,9582.5,9596.0,579
2020-01-03 10:00:00,9594.5,9610.5,9578.0,9581.0,547
2020-01-03 11:00:00,9580.0,9605.5,9579.0,9579.0,437
2020-01-03 12:00:00,9580.5,9605.5,9580.0,9602.0,391
2020-01-03 13:00:00,9601.5,9625.0,9601.0,9615.5,416
2020-01-03 14:00:00,9616.0,9649.5,9611.0,9647.0,559
2020-01-03 15:00:00,9631.0,9643.5,9618.5,9642.0,619
2020-01-03 16:00:00,9641.5,9650.0,9630.5,9646.0,474
2020-01-03 17:00:00,9647.0,9655.5,9646.0,9652.5,213
2020-01-03 18:00:00,9653.0,9653.5,9625.0,9640.0,316
2020-01-06 07:00:00,9585.5,9605.5,9579.5,9586.0,352
2020-01-06 08:00:00,9585.5,9597.0,9494.5,9498.5,1270
2020-01-06 09:00:00,9498.0,9543.0,9498.0,9536.5,676
2020-01-06 10:00:00,9537.5,9554.5,9534.5,9546.0,513
2020-01-06 11:00:00,9547.0,9574.5,9547.0,9573.5,413
2020-01-06 12:00:00,9574.0,9607.0,9572.5,9593.0,384
2020-01-06 13:00:00,9592.5,9595.0,9578.0,9585.5,391
2020-01-06 14:00:00,9582.5,9598.5,9576.0,9592.0,570
2020-01-06 15:00:00,9592.0,9621.5,9589.5,9609.0,591
2020-01-06 16:00:00,9608.0,9616.0,9599.5,9601.0,619
2020-01-06 17:00:00,9601.5,9606.0,9600.5,9602.5,199
2020-01-06 18:00:00,9603.0,9616.5,9602.5,9616.5,123
2020-01-07 07:00:00,9639.0,9664.5,9614.5,9623.0,545
2020-01-07 08:00:00,9623.0,9662.0,9621.0,9637.5,1248
2020-01-07 09:00:00,9637.0,9640.0,9615.0,9626.0,664
2020-01-07 10:00:00,9628.0,9638.0,9619.0,9634.5,630
2020-01-07 11:00:00,9634.0,9640.5,9625.5,9626.0,379
2020-01-07 12:00:00,9625.5,9628.5,9616.5,9618.5,394
2020-01-07 13:00:00,9619.0,9621.5,9587.0,9588.5,523
2020-01-07 14:00:00,9588.0,9590.5,9558.5,9577.5,788
2020-01-07 15:00:00,9580.0,9597.5,9574.5,9590.5,830
2020-01-07 16:00:00,9590.0,9602.5,9580.5,9584.0,574
2020-01-07 17:00:00,9583.0,9586.0,9576.0,9579.0,166
2020-01-07 18:00:00,9579.0,9581.0,9574.5,9578.0,121
2020-01-08 07:00:00,9523.5,9543.5,9523.5,9533.5,512
2020-01-08 08:00:00,9534.0,9553.0,9521.0,9534.5,1498
2020-01-08 09:00:00,9534.0,9549.5,9531.5,9542.5,635
2020-01-08 10:00:00,9541.5,9575.0,9540.5,9569.5,568
2020-01-08 11:00:00,9570.0,9583.0,9557.0,9577.5,531
2020-01-08 12:00:00,9577.0,9598.5,9573.0,9593.5,476
2020-01-08 13:00:00,9593.0,9609.5,9567.0,9573.0,653
2020-01-08 14:00:00,9573.5,9584.5,9569.0,9582.0,617
2020-01-08 15:00:00,9582.5,9603.5,9581.5,9601.0,613
2020-01-08 16:00:00,9601.5,9639.5,9579.5,9630.0,1209
2020-01-08 17:00:00,9630.5,9638.5,9623.0,9635.0,485
2020-01-08 18:00:00,9635.5,9636.0,9627.0,9627.0,191
2020-01-09 07:00:00,9643.0,9650.5,9631.0,9635.0,413
2020-01-09 08:00:00,9627.0,9644.5,9615.5,9620.5,925
2020-01-09 09:00:00,9621.5,9627.5,9578.0,9587.5,655
2020-01-09 10:00:00,9587.5,9611.0,9587.5,9609.5,440
2020-01-09 11:00:00,9609.0,9618.5,9604.0,9609.5,360
2020-01-09 12:00:00,9609.5,9610.5,9573.0,9580.0,465
2020-01-09 13:00:00,9580.0,9589.5,9577.0,9588.5,341
2020-01-09 14:00:00,9588.0,9596.5,9580.0,9583.0,429
2020-01-09 15:00:00,9583.5,9592.5,9574.0,9586.0,367
2020-01-09 16:00:00,9586.5,9588.0,9570.0,9579.5,429
2020-01-09 17:00:00,9580.5,9585.5,9569.5,9583.0,287
2020-01-09 18:00:00,9583.0,9588.5,9580.0,9586.5,240
2020-01-10 07:00:00,9607.0,9610.5,9602.0,9605.5,156
2020-01-10 08:00:00,9605.0,9619.0,9553.0,9566.5,782
2020-01-10 09:00:00,9566.0,9599.0,9560.5,9599.0,455
2020-01-10 10:00:00,9600.0,9601.5,9584.0,9588.5,382
2020-01-10 11:00:00,9589.0,9618.5,9588.5,9616.5,351
2020-01-10 12:00:00,9617.5,9619.5,9609.0,9609.0,314
2020-01-10 13:00:00,9609.5,9611.5,9586.0,9603.5,544
2020-01-10 14:00:00,9603.0,9609.5,9587.5,9599.5,463
2020-01-10 15:00:00,9601.0,9616.0,9596.5,9599.0,392
2020-01-10 16:00:00,9599.0,9602.5,9566.0,9569.0,460
2020-01-10 17:00:00,9568.5,9573.5,9561.0,9572.5,236
2020-01-10 18:00:00,9573.0,9577.0,9568.5,9569.5,112
2020-01-13 07:00:00,9581.5,9586.0,9579.0,9582.0,186
2020-01-13 08:00:00,9583.0,9584.0,9545.5,9558.0,771
2020-01-13 09:00:00,9557.0,9568.5,9547.5,9553.5,509
2020-01-13 10:00:00,9553.0,9556.5,9538.5,9554.5,408
2020-01-13 11:00:00,9554.0,9562.5,9523.5,9528.0,439
2020-01-13 12:00:00,9527.5,9553.5,9527.0,9549.0,377
