time,open,high,low,close,volume
2020-01-02 00:00:00,8748.42,8880.68,8744.92,8880.42,46228
2020-01-03 00:00:00,8881.68,8887.42,8716.78,8790.8,85680
2020-01-06 00:00:00,8749.68,8855.42,8707.08,8835.42,72096
2020-01-07 00:00:00,8838.18,8877.95,8809.05,8828.05,65337
2020-01-08 00:00:00,8824.8,8954.12,8662.3,8928.3,99561
2020-01-09 00:00:00,8931.42,9004.08,8913.92,8992.18,64569
2020-01-10 00:00:00,8992.8,9039.45,8950.58,8962.55,53969
2020-01-13 00:00:00,8961.8,9078.68,8961.8,9073.18,46458
2020-01-14 00:00:00,9072.92,9097.92,9019.82,9047.18,68347
2020-01-15 00:00:00,9046.8,9080.08,9007.7,9045.68,63820
2020-01-16 00:00:00,9047.3,9125.42,9047.3,9123.18,48556
2020-01-17 00:00:00,9123.8,9177.32,9118.32,9159.18,45684
2020-01-20 00:00:00,9163.8,9174.68,9148.82,9164.22,19956
2020-01-21 00:00:00,9163.92,9187.32,9104.08,9162.68,61124
2020-01-22 00:00:00,9169.05,9241.82,9162.18,9175.55,55853
2020-01-23 00:00:00,9176.68,9242.18,9140.08,9239.92,70698
2020-01-24 00:00:00,9241.55,9277.32,9100.08,9130.82,69614
2020-01-27 00:00:00,9054.55,9057.68,8916.45,8950.2,106460
2020-01-28 00:00:00,8944.7,9126.3,8943.7,9114.55,80951
2020-01-29 00:00:00,9112.3,9151.58,9064.32,9097.92,73918
2020-01-30 00:00:00,9104.42,9231.68,8996.82,9229.18,110964
2020-01-31 00:00:00,9216.68,9240.55,8959.58,9004.28,110396
2020-02-03 00:00:00,8970.02,9148.58,8970.02,9097.55,106747
2020-02-04 00:00:00,9091.3,9362.42,9065.92,9354.18,86085
2020-02-05 00:00:00,9352.42,9456.82,9310.82,9380.18,103178
2020-02-06 00:00:00,9380.92,9455.42,9354.82,9454.92,89573
2020-02-07 00:00:00,9458.05,9459.8,9375.82,9391.68,85130
2020-02-10 00:00:00,9390.05,9521.18,9320.18,9516.18,82038
2020-02-11 00:00:00,9513.42,9601.95,9494.08,9524.05,75961
2020-02-12 00:00:00,9528.55,9618.32,9515.55,9613.42,67812
2020-02-13 00:00:00,9610.05,9635.42,9501.7,9615.55,88657
2020-02-14 00:00:00,9616.8,9649.92,9581.82,9626.3,70381
2020-02-17 00:00:00,9626.42,9679.05,9626.42,9658.95,31341
2020-02-18 00:00:00,9613.55,9646.58,9526.82,9631.8,78940
2020-02-19 00:00:00,9633.05,9738.82,9630.68,9723.55,58167
2020-02-20 00:00:00,9732.8,9752.68,9507.45,9607.95,95560
2020-02-21 00:00:00,9606.2,9613.32,9403.32,9446.05,108593
2020-02-24 00:00:00,9329.92,9354.68,9034.08,9088.55,145120
2020-02-25 00:00:00,9078.8,9216.7,8804.32,8867.18,151457
2020-02-26 00:00:00,8860.55,9032.08,8704.58,8815.05,169776
2020-02-27 00:00:00,8813.68,8871.68,8328.05,8343.92,182243
2020-02-28 00:00:00,8351.3,8568.68,8121.7,8554.8,206696
2020-03-02 00:00:00,8335.8,8881.45,8224.68,8818.55,200860
2020-03-03 00:00:00,8838.05,9000.95,8541.08,8559.3,173834
2020-03-04 00:00:00,8554.18,8948.95,8511.68,8888.8,145845
2020-03-05 00:00:00,8885.18,8897.92,8612.32,8674.18,152418
2020-03-06 00:00:00,8675.68,8725.8,8313.2,8500.05,175542
2020-03-09 00:00:00,8334.18,8334.18,7823.8,7919.68,89410
2020-03-10 00:00:00,7903.68,8384.38,7820.18,8362.42,154002
2020-03-11 00:00:00,8312.42,8338.92,7898.8,8010.55,151573
2020-03-12 00:00:00,7997.8,8110.05,7133.68,7161.18,135365
2020-03-13 00:00:00,7101.05,7981.68,6945.18,7854.55,120918
2020-03-16 00:00:00,7907.8,7908.18,6925.42,7040.92,67937
2020-03-17 00:00:00,7058.68,7553.8,6950.05,7364.55,104349
2020-03-18 00:00:00,7344.3,7395.8,6826.55,7255.92,97070
2020-03-19 00:00:00,7243.3,7520.05,6890.68,7203.18,141597
2020-03-20 00:00:00,7192.92,7648.3,6901.55,6903.8,133059
2020-03-23 00:00:00,6801.8,7327.05,6631.92,6984.12,145016
2020-03-24 00:00:00,7029.75,7581.0,7027.62,7564.25,139652
2020-03-25 00:00:00,7560.62,7775.5,7382.12,7493.38,165334
2020-03-26 00:00:00,7506.5,7912.0,7326.0,7883.5,146733
2020-03-27 00:00:00,7904.38,7910.62,7569.88,7582.88,139688
2020-03-30 00:00:00,7561.12,7900.62,7428.88,7870.12,141284
2020-03-31 00:00:00,7871.12,8014.25,7765.12,7796.62,132977
2020-04-01 00:00:00,7790.38,7790.38,7423.38,7481.75,131228
2020-04-02 00:00:00,7485.25,7672.88,7394.75,7639.62,132729
2020-04-03 00:00:00,7641.0,7676.62,7439.88,7533.88,120110
2020-04-06 00:00:00,7555.25,8109.25,7555.25,8046.5,120679
2020-04-07 00:00:00,8039.12,8313.62,7958.12,8010.0,149940
2020-04-08 00:00:00,8024.75,8252.0,7964.25,8211.38,136215
2020-04-09 00:00:00,8199.0,8336.5,8114.0,8251.38,139385
2020-04-13 00:00:00,8309.5,8350.88,8083.0,8350.88,106182
2020-04-14 00:00:00,8351.75,8715.25,8332.12,8715.25,110833
2020-04-15 00:00:00,8713.75,8715.62,8498.62,8587.5,118667
2020-04-16 00:00:00,8586.75,8853.75,8512.38,8849.62,124486
2020-04-17 00:00:00,8935.75,8978.12,8702.75,8820.25,127258
2020-04-20 00:00:00,8809.25,8857.5,8698.75,8725.62,119578
2020-04-21 00:00:00,8717.25,8774.12,8355.62,8448.62,142871
2020-04-22 00:00:00,8461.0,8710.38,8413.38,8644.62,115338
2020-04-23 00:00:00,8647.62,8797.5,8593.88,8611.38,115918
2020-04-24 00:00:00,8590.62,8792.0,8508.88,8778.75,107807
2020-04-27 00:00:00,8791.0,8908.75,8742.12,8828.88,100134
2020-04-28 00:00:00,8830.5,8957.12,8665.75,8710.0,107005
2020-04-29 00:00:00,8777.75,9128.88,8744.88,9128.62,110010
2020-04-30 00:00:00,9111.62,9155.12,8868.38,8881.0,121286
2020-05-01 00:00:00,8853.12,8890.5,8682.75,8713.38,111465
2020-05-04 00:00:00,8617.62,8836.75,8567.5,8819.25,114247
2020-05-05 00:00:00,8817.88,9032.12,8809.25,8945.12,100069
2020-05-06 00:00:00,8938.88,9067.25,8888.88,8956.5,109311
2020-05-07 00:00:00,8958.88,9136.75,8940.5,9128.75,103467
2020-05-08 00:00:00,9120.75,9246.62,9112.38,9232.25,96022
2020-05-11 00:00:00,9203.5,9346.62,9126.75,9288.0,104413
2020-05-12 00:00:00,9291.75,9352.75,9049.25,9052.25,114219
2020-05-13 00:00:00,9053.62,9209.88,8886.38,9020.0,136124
2020-05-14 00:00:00,9022.62,9111.38,8855.12,9096.38,140730
2020-05-15 00:00:00,9091.25,9157.0,8933.12,9124.25,127606
2020-05-18 00:00:00,9122.5,9368.75,9119.62,9324.12,107665
2020-05-19 00:00:00,9326.38,9423.5,9290.75,9303.62,115076
2020-05-20 00:00:00,9290.12,9499.12,9277.0,9495.88,100930
2020-05-21 00:00:00,9499.88,9512.38,9356.5,9362.12,104559
2020-05-22 00:00:00,9361.75,9425.38,9245.88,9424.12,106665
2020-05-25 00:00:00,9397.12,9539.75,9395.88,9534.12,44777
2020-05-26 00:00:00,9532.62,9607.25,9376.75,9412.62,100789
2020-05-27 00:00:00,9411.62,9511.38,9179.0,9445.12,114812
2020-05-28 00:00:00,9436.5,9570.0,9325.25,9465.38,111573
2020-05-28 22:00:00,9527.38,9552.12,9391.88,9422.12,9976
2020-05-28 23:00:00,9422.25,9470.75,9421.62,9465.38,2619
2020-05-29 01:00:00,9455.12,9464.62,9438.12,9446.88,1809
2020-05-29 02:00:00,9447.12,9455.88,9419.62,9422.0,1889
2020-05-29 03:00:00,9422.62,9440.38,9393.0,9399.75,4055
2020-05-29 04:00:00,9399.38,9440.25,9385.75,9436.75,3994
2020-05-29 05:00:00,9436.38,9457.38,9422.38,9452.88,2904
2020-05-29 06:00:00,9452.62,9454.38,9430.88,9439.38,2120
2020-05-29 07:00:00,9440.25,9457.0,9425.62,9456.62,1728
2020-05-29 08:00:00,9457.0,9466.12,9440.0,9440.0,2859
2020-05-29 09:00:00,9440.62,9454.88,9411.5,9429.0,3601
2020-05-29 10:00:00,9429.38,9454.0,9400.62,9414.75,5150
2020-05-29 11:00:00,9413.88,9418.38,9388.38,9411.0,4287
2020-05-29 12:00:00,9411.88,9433.62,9394.5,9433.25,3806
2020-05-29 13:00:00,9433.38,9448.88,9430.62,9445.0,3207
2020-05-29 14:00:00,9445.25,9482.62,9435.62,9476.12,3406
2020-05-29 15:00:00,9475.25,9495.12,9448.38,9462.88,4722
